"SYMBOL" "CA81406_BC.11_" "CA81425_.6_XXX" "CA81425_BC.12_" "CA81425_BC.17_" "CA81425_XXXXX" "CA81426_.7_XXX" "CA81426_BC.13_" "CA81426_BC.18_" "CA81426_XXXXX" "CA81426_XXXXX" "CA81428_.8_XXX" "CA81428_BC.1_P" "CA81428_BC.14_" "CA81428_XXXXX" "CA81429_.9_XXX" "CA81429_BC.15_" "CA81429_BC.20_" "CA81429_BC.3_X" "CA81429_XXXXX" "CA81435_BC.16_" "CA81436_BC.21_" "CA81436_XXXXX" "CA81437_XXXXX" "CA81438_BC.23_" "CA81438_XXXXX" "CA81438_XXXXX" "CA81439_BC.22_" "CA81439_XXXXX" "CA81439_XXXX" "CA81440_XXXXX" "CA81637_XXXXX" "CA81637_XXXX" "CA81641_SSo8_f" "CA81647_SSu8_f" "CA81649_ST16_f" "CA81665_SSu16_" "CA81667_XXXXX" "CA81668_SSo16_" "CA81669_SSo16."
"SEPHS1" 894.817461672033 1072.15272237449 1078.77604777939 1115.95935341573 389.318402068146 171.170022333627 943.296255975154 1153.44337067781 198.483398932653 1217.87256125265 730.622779396263 630.204625132169 716.858868786521 765.372754038426 796.454414066698 834.673253465784 1118.43068280571 805.39557483224 1075.73043394082 1122.97174035914 1081.00487566112 1246.5697934647 998.540288132392 1037.68471883469 1237.02676915076 1251.38815978095 2131.25657212824 1779.51579065522 975.398430916043 1006.08482606674 1214.12458345845 1165.07025063265 988.974204151478 825.455799772716 911.725424039315 508.340668728089 449.261738545732 606.054966111587 987.159204739732
"SEPHS2" 2605.36674863737 2035.88305565024 1875.51749769918 2289.02987087028 1629.31429911194 1608.86701763178 2887.372273136 2870.11106761832 1798.82068764986 3289.85614178541 1957.00052174296 1514.44393654399 2260.28138259333 1941.75257766211 1926.35583777834 1641.76047726235 2043.23549536087 1536.04495800948 2372.8965230336 2759.30532592136 2183.05994812606 1503.9476797742 1992.93696955375 1641.76047726235 1527.53295800739 2934.2493492067 2130.15167650025 4108.69639030352 2137.69407289828 3401.73480339713 2612.16704501121 2449.01325852588 1756.24326700909 2213.0928356387 2046.62630643284 2603.86684621754 2179.99935286511 1962.40560384433 2041.75557478273
"SEPSECS" 1002.66935712237 1490.8785540098 1342.04913070337 1325.01034958019 1186.02317673475 1416.94852185716 1583.42132451426 1411.58049349638 1326.07909749362 1616.56408683691 875.466383571127 797.598764088541 1129.92802447549 1248.65393514118 1024.21098287208 1121.19810803262 1040.92388877414 1110.88555732824 1048.67813332329 1600.30960125422 1776.80800799906 1844.49125078802 1456.54652513737 1012.313183925 1335.17459416753 1432.34096406361 2013.2890757718 1783.60465366081 1487.55253914121 1371.48371521915 1792.98521532318 1734.65927509239 1560.23182380946 1327.18478017263 1153.44337067781 1188.29251235253 1241.78780194956 1223.02331740718 1297.73592866169
"SFN" 1155.55022809607 1276.1943659205 1548.11430120164 1811.9240950003 1622.84866871561 1375.37352112054 1299.21111563875 1372.10473485105 1044.91821193372 1485.93388143402 1467.70383561757 1407.78404853549 1531.7177167957 2023.0180454832 1478.15582009368 1626.42398767883 1945.10323870399 1359.61995528544 1857.99995511392 1661.9083348341 1638.35645237098 1554.67615205161 1777.91042169566 1208.38236825543 1452.29470224718 1744.2097975287 2181.28973779719 1975.29949286349 1557.08178693216 1505.07451132721 1825.03164569736 1931.18277476811 1410.49729203194 1465.38744905234 1996.93262933818 1401.79788270619 1624.06486696485 1651.63564058361 1519.62621066154
"SGK1" 1453.9899568447 1123.99736141505 1289.7583919917 1307.71214631706 1332.51934089022 1186.3248811834 825.455799772716 1080.56582035274 958.397865983117 992.112963544711 1604.38877751377 1680.32592437398 1642.18899780945 1817.40463929431 1376.66166611301 1410.49729203194 1394.06276561374 1388.24782509216 1340.65788199323 1613.81334758251 1409.13383077944 1561.52293495247 1366.60974104492 1306.16542834428 1233.37435963211 1463.79907442298 1977.91103173584 1703.26923514764 1192.78194598912 1481.82280489915 1457.96418116165 1397.84229097963 1389.34746813827 1397.84229097963 1627.74361427178 1251.38815978095 1296.54547875242 1272.53963183459 1378.7680649254
"SGMS1" 1110.46903409688 1632.11455593259 1177.25688545869 1460.9488733932 1455.82093468987 849.308798975097 1337.51896979011 1248.26003546185 777.897102273235 1446.06950651743 809.05406234693 738.026683894501 877.324811738134 1167.18312345528 948.773512380286 1048.67813332329 1087.78803250516 993.583880995765 1048.16235320988 1143.3849575305 1172.00934824685 1716.50586858535 1284.30916457715 900.745073024211 1368.01013962319 1495.92782579047 1975.29949286349 1580.42028907629 1513.72096242945 1156.01753854306 1358.46471103194 1403.57284029407 1124.90639986632 1049.14090231197 856.117954223774 754.343180586792 970.176122720313 1031.59406137932 690.900431779194
"SGMS2" 521.062091176312 1223.02331740718 790.016329012761 738.026683894501 1292.11026070941 1066.75957895106 728.782988411459 761.834337030084 1113.6908072114 662.628256524649 920.065017164084 1129.92802447549 702.813801341696 572.728159457464 982.826742875378 941.811999377109 959.705865779277 1150.93920985893 921.560880323135 828.697855570073 1400.93759118582 863.672828265044 1016.90550608103 686.515743004758 997.223326844197 923.31214655666 1598.80427107182 1298.56394921204 753.064181384026 1015.58656595397 1016.32043191709 1037.68471883469 1299.21111563875 818.573973667239 537.668025112839 1019.12449794058 796.454414066698 1011.376021583 1193.71473585991
"SGPP1" 525.268860839573 1303.47524472785 1156.01753854306 1147.90505092779 1137.96243692236 885.273594385681 1150.18787773574 934.556126525593 945.508117377139 966.206221961828 578.433733540863 826.33458618421 811.665075250743 747.221964457813 784.538612739946 923.31214655666 976.499056315459 796.454414066698 975.398430916043 993.583880995765 1279.98068590245 1836.53309942365 1050.51473912552 575.528243007313 572.728159457464 798.984362843192 1591.63820319529 1229.68722055446 1133.14023130246 1015.09696184535 1074.34319394708 1062.57520768234 1287.39486794943 803.140862417716 424.614104070444 103.219406764451 552.428907096346 578.433733540863 704.16705395814
"SGPP2" 1258.08723509272 1541.96534186081 1793.94222077873 1687.63691115679 1923.17766539863 1772.16397812685 1757.6979466991 1625.60412473378 1573.69992474186 1664.09598861142 1561.92073196608 1461.28973723955 1428.61436442724 1510.64480316155 1381.96480781497 1332.51934089022 1198.83472539038 1687.63691115679 1179.59066779058 1826.61171497722 2012.57088256682 1601.97399254066 1763.14985460293 1260.95417877709 1322.94733767537 1585.01956872445 1523.5741083655 1512.69852176333 2138.50892910492 1675.58828118431 1796.27023870436 1781.9233943744 1928.64001606937 1752.09086325853 1245.57108240102 1709.67317442661 1873.53809978511 1865.00360263415 1972.01609809182
"SH2B1" 1503.9476797742 1527.97366504451 1681.80249941554 1677.21039391133 2236.36074730233 1648.90847325026 1882.78206955829 1532.01061397783 2001.13344397531 1435.23394744004 1625.25728245334 1744.67142965133 1889.75755690671 1861.29909963959 1528.80507375794 1868.3554424655 1967.86043559081 1559.64072641128 1928.64001606937 1372.72924649193 1680.32592437398 1988.92257324703 1896.75021315055 1253.40037025539 1515.24376097561 1665.52557797247 1963.05265541739 1754.14768901986 1945.10323870399 1212.42339630741 1770.7297929474 1860.75583532628 1456.12200990777 1353.42932165621 1757.6979466991 1397.84229097963 1591.63820319529 1498.91630964686 1269.58083301145
"SH3RF1" 1368.98555991122 1365.36104743021 1712.93165344921 1899.10987637917 1914.49785110021 1188.29251235253 1144.30262532898 1262.06074313948 1379.44022326563 1243.16539745603 1669.03880150394 1804.26835883138 2011.61919197479 1676.40054879213 1393.47824256632 1466.1670910367 1601.23093333463 1361.67429715818 1412.62336511019 1674.16304467914 1238.19783433183 953.873714657906 1582.41592921058 1242.74463182672 1484.13543009315 1361.28333047071 1888.12359504667 1664.09598861142 1157.64462765262 1535.73035070739 1575.45961242213 1559.64072641128 1351.42665803515 1261.36535900295 1845.6526026689 1533.1152917505 1576.18919889282 1631.57779032478 1543.73807163163
"SHBG" 1642.18899780945 2109.66091926015 2426.08520809324 2258.25828506211 2544.46800371449 2478.16203736574 2578.5590635395 2080.83992179653 2840.2370681511 2385.27178364623 2026.09680828391 1967.86043559081 2177.11208178628 2151.76872328894 2038.8821775986 2795.61352651443 2379.06022859714 2137.69407289828 2363.44398722276 1386.05557587774 2231.66641279872 2346.25470027361 2764.53060033882 1417.55051881837 1512.69852176333 1913.83999261978 1749.24728417728 1860.75583532628 3170.14112038756 1912.13383365234 2227.5214497975 2528.5286084217 2544.46800371449 2313.04895236333 2040.93322069402 1968.55983461321 2139.90789483787 2083.87821474216 1863.42739531956
"SHC1" 1406.14032600683 1540.75825771976 1585.45861972948 1605.33660111148 2087.57113816027 1655.28440851278 1440.94219190035 1359.61995528544 2033.48018343852 1437.57941995796 1700.1282897649 1737.0615152296 1733.66480202545 1847.3894739739 1677.21039391133 1609.69824198297 1540.75825771976 1739.57474786356 1561.52293495247 1319.98246536741 1527.97366504451 1502.60115127182 1742.35698970023 1210.10678163524 1415.90979240239 1452.60907012117 1557.95643133861 1668.58289853252 1851.75694520965 1895.69181508498 1584.07732699915 1601.53118399684 1753.19508572214 1477.18377474519 1782.47436465918 1403.01146239414 1427.94636815903 1487.9250050204 1516.92516122296
"SHC2" 2029.18988273233 2426.08520809324 2467.08382034794 2295.86646745521 2876.96649717325 2465.13763299947 2389.76385917069 2538.55957064284 2870.11106761832 2224.31793227154 2533.13013062928 2810.74157164381 3000.43494775449 3109.22026165147 2832.9318653026 3205.71161662256 3668.4719135058 2695.06714602497 3037.98364411393 2120.14174731508 2091.28186449286 2232.63377385697 3170.14112038756 1527.53295800739 1508.58340599868 2265.91620186818 1711.66944476669 2626.4553767875 2795.61352651443 2400.30396859082 2708.07982173641 3052.54689124991 2988.87085045545 2455.27903759241 2107.29340586874 2334.98428031207 2331.00952309544 2639.84466446912 2690.8701673926
"SHC3" 3193.94892458089 2718.31836885903 2473.49149136794 2262.39184397088 2478.16203736574 2829.65015512172 2685.86621813577 2917.33993751923 2843.54465716654 3296.07552158258 2622.16335781511 2536.68401856733 2783.99495684709 2313.04895236333 2731.90798640673 3029.81856296034 2527.20403167054 2745.22848344412 3201.04349953942 2945.70307098117 2861.72966817843 2723.68142769202 2802.30692657471 1704.79616168199 1357.49876833688 4963.41838925532 2289.02987087028 3751.95646107098 2259.20353553478 3057.72734327095 3217.9333511573 3077.11467922835 3310.28956129313 2986.40725935115 2137.69407289828 2723.68142769202 2930.55159566821 2799.56678621515 2602.31142050521
"SHH" 1251.38815978095 1471.65251840491 1442.9555861063 1399.42227006716 1506.43194615385 1583.11166562546 1640.04371109558 1571.64955997174 1635.8072375221 1936.2374216437 1647.7250985666 1602.68664716428 1839.22221678623 1698.61145954319 1696.58078413735 1784.62001863996 1893.39103963633 1666.36164880467 2023.96605507783 1179.92407101736 1544.53801166317 2197.16167349523 2057.28039260082 774.971754916061 1080.56582035274 1367.72751335479 2150.07982496904 1558.20163043421 2131.25657212824 1268.26632439034 1632.84878600454 1855.84863641086 2614.4504490238 1482.14082306629 1333.91617830009 1524.37545916733 1244.45001239956 1363.16788310749 1557.95643133861
"SHMT1" 1406.46353173936 1444.84460880214 1474.36506144294 1756.24326700909 1553.56828364633 1327.49830416094 1265.96062595529 1457.96418116165 1259.44306268878 1347.06099784894 1212.7513024083 1392.25664851833 1013.91516390813 1168.96504265664 1136.13877763989 1191.30586830729 1028.00596222745 1328.11753495297 1004.43409344533 1551.7621867126 1863.42739531956 1349.65606632275 1334.3594643992 1205.50957884683 1350.25659054003 1306.98089232829 1454.68854772949 1396.62758135477 1522.07537183191 1423.37420436564 1505.07451132721 1445.53717266911 1031.59406137932 1399.42227006716 1078.38668433636 1330.63691403628 1477.83008683607 1526.80106758072 1616.56408683691
"SHMT2" 1586.37090185931 1264.55159131433 478.023960584659 1187.85062030198 1636.10408453076 1249.71251353032 1509.07388227204 1235.88407751643 1293.64210846947 1187.49324441387 1214.12458345845 1154.1247660921 1242.74463182672 1131.80690806162 1124.90639986632 1007.4283313978 1039.25923990217 1179.10170309456 1015.09696184535 1857.99995511392 1640.46904732807 2117.13131672872 1379.91246261968 1391.26065320962 1083.54565575135 1444.16727661419 1355.29145010756 1424.35691687627 1805.54062247584 1731.40027307457 1539.76153934444 1464.42920642266 950.851114617547 1518.84867685465 1068.28093251397 1474.36506144294 1289.7583919917 1154.1247660921 1590.85790360016
"SIN3A" 1197.08886110017 1160.23003449775 1160.23003449775 1114.49791218533 1540.75825771976 1117.24153373212 1106.3222551618 1682.15943674284 1541.96534186081 1778.36395083449 1540.10006678775 1958.20546370013 1417.27801427897 777.897102273235 1428.95672686243 1262.43572178668 1466.8565461316 1720.37197365875 1336.89902915608 1595.14904535264 918.297046851666 1457.20843155645 1633.24046209334 541.065181389201 751.534211709942 1246.21898380356 2318.77322052875 1565.39076338934 1435.23394744004 1335.17459416753 1340.35445838568 1522.07537183191 1410.79617121633 1067.34116100707 777.897102273235 757.571172487831 809.05406234693 1068.28093251397 957.796654145846
"SIN3B" 1332.80966814331 1283.995192069 1505.38073276543 1451.94004842683 1517.71638587147 1485.93388143402 1531.34203019158 1520.38604797576 1753.19508572214 2276.59205827446 1606.55470971215 1586.77626211313 2019.89565809499 2045.72079603504 1549.89578960286 1863.42739531956 2062.94517352803 1546.02326557381 2029.76171248283 1615.41095366615 1487.9250050204 2452.44774428756 2369.22462523959 1115.95935341573 1541.96534186081 1569.69109873524 2540.41605376133 1657.09122729319 2060.49909916711 1291.55596328824 1934.60346562287 2152.33816886186 1709.15004154191 1506.03164766535 1824.3802283297 1296.82991275844 1601.53118399684 1466.1670910367 1330.32194778089
"SIRPA" 2550.42976428871 2737.31861424331 2379.06022859714 2346.25470027361 2401.68177987039 2870.11106761832 2260.28138259333 2721.00360911703 2745.22848344412 2370.36463478887 2748.05218757012 2759.30532592136 2920.84368059369 2570.02843344084 2930.55159566821 3124.18068566282 2756.00828729387 3049.22860197866 3331.62142269739 2624.81082645838 2924.38661121783 1173.46436128544 2937.51611793161 1715.68244121226 1540.42828166428 2731.90798640673 1979.81983861854 2975.34084775019 3077.11467922835 2883.63176926135 2683.89255509856 2783.99495684709 2861.72966817843 3072.54324084988 2476.83810483781 2997.57795409511 2986.40725935115 2912.87713307633 2810.74157164381
"SIRT1" 2795.61352651443 3417.82270062609 2138.50892910492 2104.39736595489 1903.7668780221 4307.28820721178 3638.70852848305 2503.49196876748 2143.27032832258 2494.66886491236 4423.7951923553 3091.27082446852 2692.99390906418 2592.9475460165 4384.78066254325 3193.94892458089 3514.40034829966 3996.53764949367 2339.37081703324 1992.25918656699 2715.83864186638 2482.93205177452 3442.09666882733 2873.81539653985 1619.20387130676 2272.34471182802 3488.16789600867 2026.09680828391 2924.38661121783 2321.33152512051 3265.58028748254 2418.27071744014 2134.58410423017 4907.84382918268 6785.42828054142 3024.41193679917 4441.42285010374 2618.31038663795 2563.85271078408
"SIRT2" 1879.87112073612 1862.30696260632 2190.15614179414 2158.39529354739 1790.81590880538 2004.7369883347 2221.28650851408 2111.14030893066 2170.97298264405 2325.65950529565 2136.81886789494 2124.1515880098 2476.83810483781 2534.70848551479 2091.91816591166 2416.81448870537 2239.1519663602 2120.14174731508 2190.15614179414 1647.7250985666 2060.49909916711 1860.75583532628 2393.34643451091 1453.26585663586 1613.50778361761 2316.6269124001 1950.90001021758 2326.7376928531 1798.82068764986 2209.68614526699 2298.63511128763 2338.16108099448 2190.15614179414 1962.40560384433 2125.93045677296 1982.26556967109 1974.11865228377 1793.94222077873 1842.20056383921
"SIRT3" 2475.12499903205 3377.88606272246 5344.42484201309 4745.76323337792 4285.19425924436 3409.48578726495 3811.44649163619 5049.70027031994 5725.11702058153 4404.41221861766 3115.26835428274 3514.40034829966 4195.53201517564 3980.63919732689 3052.54689124991 3522.35329795891 5641.8634656471 3225.83384759102 4849.58226062722 2953.9288734423 3302.4000989771 2563.85271078408 3265.58028748254 2284.95824824477 1614.9182781796 4558.74207665219 1735.05712784841 1541.16211850026 3677.69633517658 1466.1670910367 2965.75832791209 3687.84860683836 2552.21778226944 1358.10104512567 1337.51896979011 1292.11026070941 2775.53004251983 1169.69977220386 1335.17459416753
"SIRT4" 2291.88474647539 2043.23549536087 1541.96534186081 1802.1629447095 1397.14407353954 2301.11112323084 2157.81025907501 2695.06714602497 1651.63564058361 2146.25124144302 2134.58410423017 2127.76686210057 1877.17790317028 2003.10353559854 2217.87946649579 1503.34127131648 1661.9083348341 2107.29340586874 1677.21039391133 2473.49149136794 1440.21196670627 1187.49324441387 2102.36447489542 1702.43886937521 1591.99669817863 2397.68969105893 1772.16397812685 1886.72685292817 1528.40511628914 2213.0928356387 2026.09680828391 1920.99435238219 1839.77465525106 2325.65950529565 1598.40616442059 2530.21308569515 2264.60652280056 2210.9249778222 2193.01795092815
"SIRT5" 1519.87409112667 1735.53314731738 1752.09086325853 1762.66121923102 1387.47272260981 1628.09483762531 1505.79556250621 1692.39797783874 1404.45985267381 1520.77932790156 1634.05931272686 1469.9078406308 1648.59565956065 1677.80254916496 1913.83999261978 1670.78248619974 1784.62001863996 1716.02220748024 1852.14977359622 1867.30004397878 1423.74545079855 1355.96168424142 1878.23872128591 1445.53717266911 1465.09149157981 1669.03880150394 1704.79616168199 1674.64958363255 1412.62336511019 1710.50993621176 1723.41117374431 1756.81374839397 1660.86157876833 1744.67142965133 1435.23394744004 1802.64510317649 1721.15267959505 1587.3728683973 1695.90106580163
